pid,create_date,content,tag,pvurl,kid_id
387,2022-02-11 10:17,흰색얼룩빼기원액 사용후 남은 세제로 덧칠 세번후 불림30분후 드럼표준세탁으로 세탁을 진행하였습니다.세번덧칠후 30분 불림 표준세탁아주 잘나온거 같습니다. #실전사례 ,#실전사례,"['https://coresos-phinf.pstatic.net/a/344gij/2_3cjUd018svc1rme5bry1iurw_1ls5ia.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344gah/2_4cjUd018svc1fdqqbjvnyb8k_1ls5ia.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344ghf/2_4cjUd018svc1360a17u4r5m_1ls5ia.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344g95/2_5cjUd018svc13m319btupsph_1ls5ia.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344gfc/2_5cjUd018svc1bk7vtdgxdo7_1ls5ia.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344gi7/2_6cjUd018svc1kh7ty9d9h6ds_1ls5ia.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344g2f/2_1cjUd018svcrfaqyv7b42hd_1ls5ia.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344g45/2_2cjUd018svc1ps153vk2yej9_1ls5ia.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344g49/2_3cjUd018svcbwu0otik6q8v_1ls5ia.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344gi8/2_6cjUd018svc1hmk0zbycs10t_1ls5ia.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344g2j/2_1cjUd018svchb5r7gc7i2w9_1ls5ia.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344g47/2_2cjUd018svc1xt3cbd1xiq64_1ls5ia.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344gj9/2_2cjUd018svc1wu1jrnpj4yv2_1ls5ia.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344gb6/2_3cjUd018svc8uyxdbddgm17_1ls5ia.jpg?type=e1920_std']",112
388,2022-02-12 9:56,"고객께서 세탁해서 줄어든쉐타 복원해봤습니다
냉동실  에서 24시간 얼린후 꺼내서 
해동한후 미지근한 물에 실리콘  항균제 30분정도 당근후 꺼내서
약탈수해서 다림질 하면서 늘려서
자연건조 8센터  정도 늘렸습니다
#실전사례 ",#실전사례,[],106
389,2022-02-12 11:19,"청바지 음식물 얼룩 생각보다 쉽게 제거하기입니다.

요즘은 강하게 시작이 아니라 제일 약한거부터 시작을 합니다

청바지 음식물 얼룩에 구연산 세제를 바르고 세탁했습니다.세탁전이구요세탁후 입니다

색까짐없이 잘나왔습니다 ㅎㅎ #실전사례",#실전사례,"['https://coresos-phinf.pstatic.net/a/344hbb/0_27cUd018svc1vsnhssjcumd4_t9yzsa.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344he9/0_37cUd018svc127rs5v9hx5uh_t9yzsa.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344h7h/2_07cUd018svc19yww5g8pfogi_t9yzsa.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344h1f/2_27cUd018svc1hsqkx2fxs1h4_t9yzsa.jpg?type=e1920_std']",1
390,2022-02-12 2:13,"교수님께 조언을 구하고자합니다폴리원단에 유성안료가 묻어 세탁과정은 진행되었는거 같습니다.
어떻게   접근하는게 나을지 조언을 구하고자합니다. #질문답변 ",#질문답변,"['https://coresos-phinf.pstatic.net/a/344h0b/e_7ahUd018svcmhdu4ta1ohp8_1ls5ia.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344h10/e_7ahUd018svc9zz723jck32m_1ls5ia.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344hjb/e_7ahUd018svcvv77sew35nnj_1ls5ia.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344h8b/e_8ahUd018svcz6berlt04blc_1ls5ia.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344h93/e_9ahUd018svctrwssktbmfam_1ls5ia.jpg?type=e1920_std']",112
395,2022-02-14 9:40,"업소용  초음파식기세척기

식당이나카페등에서 사용하는
초음파식기 세척기을 이용하여 세탁에
도음될까해서 중고로구매했습니다
담금세탁이나 얼룩빼기가 얼마나 도움될런지
아니면 아무도움이안되 폐기을할건지
한번 사용해보겠습니다# #실전사례 교수님이주신 선물하나는  초음파기안에물 
순환용으로사용해보겠습니다~~교수님감사합니다 ",#실전사례,"['https://coresos-phinf.pstatic.net/a/344jgf/2_8jfUd018svcj048r1b1ysk7_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344jfg/2_8jfUd018svcd9i8s9zzjakr_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344j51/2_ajfUd018svcigqrkxv99ei7_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344j60/2_ajfUd018svcxsaovlsfo8zf_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/344jb5/2_bjfUd018svcsmw5k6582zzv_qzason.jpg?type=e1920_std']",
397,2022-02-14 2:17,"작업내용 
면 아이보리 바바리
조성섬유 면 35%폴리 65%
장시간 걸오놓아 빛에 의한 황변으로 생각됨
먼저 유색 색빠짐방지 작업
물 4 리더 온도 45°  하이브리드 8g 항균제 8g
시간 15분  탈수후 3시간 자연건조
유색얼룩빼기작업 진행
유색 얼룩빼기 원액 1740g  수돗물 6리더( 유색이라 농도약하게함) 과수 240 g (농도를 약하게 하여 과수를 조금더첨가함) 14시간 담금 작업후  온도 35° 3분 세탁 3분행굼 3회  너무 깔끔하게 마무리되었습니다#실전사례 ",#실전사례,"['https://coresos-phinf.pstatic.net/a/345072/j_f4iUd018svc1az6o0nhxser2_1yngpq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34507e/j_f4iUd018svcgb1xqcqywb4p_1yngpq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34509d/j_i4iUd018svcndny2cdf0egd_1yngpq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3450b0/j_j4iUd018svc1gop6joeuqymx_1yngpq.jpg?type=e1920_std']",51
399,2022-02-14 3:17,"교수님 어제주신상품 감사드립니다
열심히해서 공유해보겠습니다#실전사례 ",#실전사례,['https://coresos-phinf.pstatic.net/a/3450d6/b_a61Ud018svc1jp56iagjvfse_ryd20r.jpg?type=e1920_std'],77
401,2022-02-14 4:23,"흰색어룩빼기 하고남은것으로 생활얼룩 붓으로 바르고
10분방치후 10분세탁 # # # #실전사례 ",#실전사례,"['https://coresos-phinf.pstatic.net/a/34502d/5_076Ud018svc1957e1ynippxo_r7uci4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/345076/5_176Ud018svc10w5820fitadl_r7uci4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3450i2/5_176Ud018svc13qtnccqkyq1a_r7uci4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3450b9/5_276Ud018svcpv37udfyy4y_r7uci4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34503g/5_376Ud018svcmvovmksszom3_r7uci4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34502d/5_076Ud018svco9qnlypd4gkc_r7uci4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34505g/5_176Ud018svcae09wl85q9d3_r7uci4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3450eh/5_176Ud018svc1n4wq7eri1g46_r7uci4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34506d/5_276Ud018svc1jwiuzdissw2b_r7uci4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3450h2/5_276Ud018svcn3kj95nszogt_r7uci4.jpg?type=e1920_std']",56
402,2022-02-14 4:57,"#실전사례패딩점퍼 앞판에 휘발유냄새가
엄청나는걸 갖고왔네요
휘발유라고하네요
머리가 아플정도로 냄새가지독하네요
토요일접수
작업레시피
중성세제50 그램
스코어에이스 70그램
과수250그램
본세탁17분 물온도42도
헹굼2번  마지막향균제130 그램
물온도42도 15분가동탈수
열건조45도로 15분후
냄새가95%정도 없어졌음
월요일 출근했어 열건조10분 작업후
완벽하게  냄새가 없어졌네요
작업전사진은 못찍었어요 작업후 사진입니다",#실전사례,['https://coresos-phinf.pstatic.net/a/3450e0/2_d7jUd018svc1qdlhnrm9q00y_2c6t8k.jpg?type=e1920_std'],122
404,2022-02-15 10:03,"#소비자 가 세탁후 수축된것  복원방법이 궁금합니다
#질문답변  ",#질문답변,"['https://coresos-phinf.pstatic.net/a/345134/d_173Ud018svc9uhir9xt9a2r_bv7m72.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/345135/d_173Ud018svcs8vlh8p3wen9_bv7m72.jpg?type=e1920_std']",
405,2022-02-15 11:12,"세탁전사진이없네요
급하게 하다보니
중성세제10cc구연산100cc
가벼운 솔질  전체적으로 깨끗하게 나왔네요
마무리는 K99섬유항균제100cc넣고 20초 담굼후 탈수 
수건으로 형태잡고 자연건조 #실전사례 ",#실전사례,"['https://coresos-phinf.pstatic.net/a/345183/e_689Ud018svct2ejydutkyeq_r7uci4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34513j/e_689Ud018svc1byjmstx86nv8_r7uci4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3451ba/e_789Ud018svc1rr4exqbfdwsl_r7uci4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34514j/e_889Ud018svclu24sfzjwalm_r7uci4.jpg?type=e1920_std']",56
407,2022-02-15 2:58,"#질문답변2022년2/15일
패딩점퍼 
폴리겉감 안감 100% 솜털80%깃털20%
착용후 앞판왼쪽전체 산화황변 작년에입고 세탁안하고 그데로방치
작업전 사진모찍고 작업후내용 입니다
흰색얼룩빼기과수 황변부분에덧칠 
비닐봉지밀봉  하루밤방치 아침출근하여 퍼실세제로세탁
기름얼룩같이 보이는 잔류물이얼룩 달룩보여 마음에 안들어다시 2차세탁
레시피
스코어에이스 덧칠하여 20분방치후
구연산100그램
표백촉매150그램
과수150그램
흰색얼룩빼기과수 남은것150그램
스코어에이스50그램
본세탁25분 헹굼2번 섬유유연제 마무리  탈수후 열건조45도로 15분건조후
완벽하게 해결되었습니다",#질문답변,['https://coresos-phinf.pstatic.net/a/345100/7_2ceUd018svc1c424ws17resy_2c6t8k.jpg?type=e1920_std'],122
408,2022-02-15 5:49,"#질문답변
나일론 점퍼. 
오래된. 산화얼룩. 으로 보입니다.흰색 얼룩빼기.로 해야 되나요?",#질문답변,"['https://coresos-phinf.pstatic.net/a/3451cj/a_2fiUd018svcpoz550tvlm7g_fgj13q.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/345180/a_3fiUd018svcdfuypuwk1j7w_fgj13q.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3451d7/a_2fiUd018svc10v8ggy9wmu16_fgj13q.jpg?type=e1920_std']",168
409,2022-02-15 6:21,"세탁전 사진이 없습니다  
설마 하고  찍지 않았습니다
사진 옷은 앞판이  지져분한데 방법은   산성세제   만들어  레스피 정량넣고 ~

온도 찬물에

저녁 9시에  작업    아침에 8시 출근  #실전사례  마무리  

12시간  걸린겁니다  시간상  ~

앞부분   노란  얼룩이 있었는데   없어졌습니다 

찌든때도  모두 ~

참 이해는 안됩니다  왜  그런지  그러나  결과는 대 만족입니다",#실전사례,"['https://coresos-phinf.pstatic.net/a/345144/h_5g7Ud018svcrrmznx8miy4b_uawxms.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34514d/i_2g7Ud018svc152ad1odwhl9j_uawxms.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3451cj/j_1g7Ud018svc15tc8ofbczedh_uawxms.jpg?type=e1920_std']",174
410,2022-02-15 8:05,"색소 물질 지우기노란것은  구연산세제  파란것은 유색용 얼룩제거레시피   분무기통은 과수 8프로 농도 붉은색이  착용중 나이론에 부착  하여  파란색통으로 부분으로  뿌려주고 과수로 분무함 2시간후  확인 하니 붉은색이 사라짐 
저는  과수는 별도로 뿌리고 혼합하지 않고 사용합니다 
별첨 ? 와이셔츠  에 목때도 파란통으로 뿌린후  과수로 추가분무후   10분 방치후 스팀으로 밀어주면  목때는 그냥지워집니다 #실전사례 ",#실전사례,"['https://coresos-phinf.pstatic.net/a/3451ga/8_fi9Ud018svc1m1okc40dnoa7_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/345139/8_fi9Ud018svchom9zkipwy3g_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3451ha/8_hi9Ud018svc9z7c6wuvwda6_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3451ad/8_ii9Ud018svc1pge41ykbuefh_s197aq.jpg?type=e1920_std']",
411,2022-02-15 8:35,"안녕하세요 일요일교육때 정교수님한태상품으로받은상품을 이용 어제입고된 심하게오염된오리털점퍼을해봤습니다사진상오른쪽앞부분 커피얼룩이라고하네요흰색얼룩빽원액(가성소다,촉매제,과수)포함된원액150ML 스코어원액150ML 구연산세제원액150Ml을혼합 스팀으로 따뜻하게해서도포후 스팀한번주고 초음파건을사용했더니 시간과효과면에서 탁월한것같군요 #실전사례 회색오리털점퍼음식물황변같네요혼자찍다보니 원만하지안아 죄송합니다 초음파건으로 어느정도흔들어주고 바르고남은것은 세탁기에넣고 본세40도온수에서본세20분 행금4분2번마지막행금에향균제70cc첨가했습니다 전에는 스팀건이나 스팀솔을이용했는데 교수님이상품으로주신초음파건을사용하니 시간과효과면에서 탁월한건같습니다 작성을잘할줄몰라사진순서도바뀌고 부족한사진촬영과장문 이해해주시면서 읽어주신회원님들 매일매일~~ 날이면날마다~~~ 대박기원합니다세탁후젖은상태로확인하니 깔끔하게보이는데 자연건조중입니다
후기는완성후 올려드리겠습니다",#실전사례,"['https://coresos-phinf.pstatic.net/a/3451h3/6_hj0Ud018svc1myocb9b5v75j_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3451gi/6_hj0Ud018svc10cv0qkyap4jg_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3451ca/6_ij0Ud018svc7ggmdhqvb0ny_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3451c8/6_ij0Ud018svcb9dispz2wxlh_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/345194/d_9j0Ud018svcmbrsxj3buxiu_ryd20r.jpg?type=w520', 'https://coresos-phinf.pstatic.net/a/345146/d_aj0Ud018svcanieupelmi39_ryd20r.jpg?type=w520']",77
413,2022-02-16 10:28,"안녕하세요 교수님 사장님들 방석 카바입니다
어떻게 처리하면 좋을까요 의견 부탁드립니다 # #질문답변 ",#질문답변,['https://coresos-phinf.pstatic.net/a/34523d/0_9edUd018svc1t5uprp7vbv4n_eyy2z.jpg?type=e1920_std'],159
414,2022-02-16 12:00,"#실전사례
겨드랑이   땀얼룩지우기 
구연산세제로  바르고 스팟팅",#실전사례,['https://coresos-phinf.pstatic.net/a/34525c/g_cg7Ud018svc1rp10qdwldab_s197aq.jpg?type=e1920_std'],
415,2022-02-16 12:25,"#실전사례
습마찰계선제 응용
습마찰계선제 150  물350  분무기로 분무
그림순으로 작업 하면 접히는 부분 사라짐
뿌리고 솔질한번하고  물기제거하고 다리미로 마무리  접히는경계선 사라짐",#실전사례,"['https://coresos-phinf.pstatic.net/a/345272/4_5ggUd018svc1c7bxp1326pkc_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3452g6/8_eggUd018svct7blvy8m5gma_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/345280/a_dggUd018svc11qzrjvin7vd1_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3452b3/c_6ggUd018svc1roaw6rzmno0e_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/345204/e_2ggUd018svcu8pmplwqy586_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3452fe/f_dggUd018svcay28kiou9qkb_s197aq.jpg?type=e1920_std']",
416,2022-02-16 12:51,"#실전사례
응용2
뿌리고  스팀으로  걸어놓고 다리미로 스팀주고 끝
잘 펴지내요",#실전사례,"['https://coresos-phinf.pstatic.net/a/345206/6_7h6Ud018svcdgcvjg2s4c6g_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34528g/9_8h6Ud018svc11eb0n7ethb6f_s197aq.jpg?type=e1920_std']",
417,2022-02-16 1:36,"#실전사례 
k99세제을  응용하여 어제세탁한 후기입니다회색오리털점퍼 황변깔끔히제거됐네요커피어룩도 심한오염및 기름때도 깔끔히 제거됐네요 행복한 하루되세요",#실전사례,"['https://coresos-phinf.pstatic.net/a/3452i4/5_2i3Ud018svc1i3p1f1oyh1u0_ryd20r.jpg?type=e1920_std', 'https://video.band.us/service2/cOPsMSzL90sQ73WF5HvSUrhh85U0RLLswSE4Q8E4pCsY9f5NDC2IpVSbOJ2DkPX-YNwv9ebwp-6hzCd5bu3CeGGxzqHlv8XcsRU0hLIvmeyInkWSslSthULge8eFKbURICs917xj6yaiuyjv4rhYsveYZ2hhyctPRs4bMULVw_hciZycScFYkRTV2IEBm3wY6IqqL_N5ho_S2uHBA9-GGdrFJ7LLTQ7hvicrXnZn-jNeA7Rh-F14w8O7mv0qakAmzyMnuOAQJMCxF8tOXxq0Qw.mp4?auto_play=true', 'https://coresos-phinf.pstatic.net/a/3452dh/5_3i3Ud018svc688b4ortm0ii_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3452gd/5_3i3Ud018svcwqsvoe3lypyn_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/345282/5_4i3Ud018svcey99p3mvaugb_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/345207/5_5i3Ud018svc1deejl3bngizx_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34528a/5_4i3Ud018svc1njcpgrnoa45n_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/345245/9_ji3Ud018svc13ul5pph8qoao_ryd20r.jpg?type=w520', 'https://coresos-phinf.pstatic.net/a/34525d/5_2i3Ud018svc5n5xov9t3v8p_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34520d/5_3i3Ud018svc1az4gmm0z5cp6_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34524f/5_5i3Ud018svc84beop8imv9v_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/345297/5_5i3Ud018svc1sej3tz2ycr0_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/345263/5_2i3Ud018svc1436mcv1z2cnt_ryd20r.jpg?type=e1920_std']",77
418,2022-02-16 2:57,"#실전사례
이불 커피얼룩지우기
과수는  미포함
유색레시피에  과수는 첨가하지않고 바르면 색이 이렇게  표시가남
그러면 스팀만주면  커피 얼룩이나  잡다한 얼룩다지워짐
그리고  세탁함",#실전사례,"['https://coresos-phinf.pstatic.net/a/34528d/7_3jdUd018svc1g1ufs5dlogy6_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/345279/e_9jdUd018svccmtezjxuoy4u_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3452dj/i_bjdUd018svc1ic755zfkx6y4_s197aq.jpg?type=e1920_std']",
419,2022-02-16 3:38,"#실전사례
계면 만들기
스코어에이스 30프로  물70프로 
섞어면  농도 30프로인 계면됩니다
세탁시  백도 살리려면  과수  별도로 첨가하여 세탁하면됩니다  추가로 배이킹소다넣어면 때더잘빠집니다",#실전사례,['https://coresos-phinf.pstatic.net/a/3453dc/5_509Ud018svc1ld6y34ytedfi_s197aq.jpg?type=e1920_std'],
420,2022-02-16 3:41,"#실전사례
스코어 에이스10프로  솔밴트90프로 농도로
섞어사용하면  후처리시  기름얼룩제거됩니다
마지막에 물뿌리고 제거후다리미 하시면됩니다",#실전사례,['https://coresos-phinf.pstatic.net/a/3453jg/7_20aUd018svc1shgl4cx6wcqm_s197aq.jpg?type=e1920_std'],
421,2022-02-16 5:19,"#실전사례
응용3
습마찰 계선제
고객옷이곂쳐저 마찰로 까진것캍지만  안으로 들어간것이라  뿌리고 스팟팅후 드라이로 건조하면 다시돌아옴",#실전사례,"['https://coresos-phinf.pstatic.net/a/3453b3/1_027Ud018svc1b4xwwzz8aqnn_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/345301/2_227Ud018svczmewn7hxyzn5_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3453g6/3_c27Ud018svc1u9nblnm9ku7f_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3453e9/4_f27Ud018svc12hlhyrx61g0_s197aq.jpg?type=e1920_std']",
422,2022-02-16 7:40,"#실전사례
음식물 얼룩  지우기
나이론 잠바에  얼룩
유색 레시피로  부위를 발라주고  과수분포후  2분정도  침투후 잠바를 손으로 비벼주면 5분안에 지워짐",#실전사례,"['https://coresos-phinf.pstatic.net/a/3453ih/2_h50Ud018svc1je16hy63c2te_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3453di/4_950Ud018svc481jia901yk9_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/345323/5_c50Ud018svcxr2pw0p7ppau_s197aq.jpg?type=e1920_std']",
423,2022-02-17 8:45,"안녕하세요.
질문 드립니다.
글에서 작업시 과수 농도는 평균적으로 몇프로 
기준으로 작업 하는건가요? #질문답변  ",#질문답변,[],168
426,2022-02-17 11:31,"모, 실크, 모헤어 정장 웨이트예비세탁 구연산 160g 4분 → 본세 구연산세제 3#실전사례 #실전사례 0ml 4분 → 행굼 수축방지제(폴리우레탄) 30ml, k99항균제 30ml → 탈수 약하게 4분 → 자연건조세탁후 자연건조 하고 다음날 건조 10분정도 돌렸습니다.위사진은 건조를 친 상태입니다.완성 사진입니다.",#실전사례,"['https://coresos-phinf.pstatic.net/a/34540g/b_f2fUd018svc1jmem1emj1kb2_t9yzsa.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3454gf/b_f2fUd018svcm1ymeem410bq_t9yzsa.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/345422/b_h2fUd018svc1emlefry6dnc5_t9yzsa.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3454ge/i_92fUd018svcwghjbvtjbawp_t9yzsa.jpg?type=w520', 'https://coresos-phinf.pstatic.net/a/345405/1_12gUd018svc1jtel0c7wp6ol_t9yzsa.jpg?type=w520', 'https://coresos-phinf.pstatic.net/a/3454j5/8_32gUd018svchf73z8i6h3dr_t9yzsa.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3454jb/8_42gUd018svc1art6uin0my7r_t9yzsa.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34547g/b_e2gUd018svcqwwcj3zj4sch_t9yzsa.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34549b/b_f2gUd018svc1mykq6c0asclc_t9yzsa.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/345483/b_g2gUd018svc9o6ix3m9hmah_t9yzsa.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/345465/b_h2gUd018svcclecooudrtxp_t9yzsa.jpg?type=e1920_std']",1
